gameId,playId,progress,lst_event,near_defender,near_defender_MPD,near_dist,leverage,caught_width,caught_x
2022103003,2782,8.0200004577637,1,46307.0,1.783048405721403,5.27054076921904,0,14.309999999999995,25.4799995422363
2022101608,2477,6.920000076293903,1,45004.0,3.532164727071355,3.8646345234704946,1,15.780000000000001,84.5
2022092200,577,3.9900016784666903,1,46698.0,0.36223539713953706,0.9771898484941397,0,5.719999999999999,55.55999755859381
2022102306,916,13.679998397827202,1,53642.0,5.346346537204579,6.738939085642489,0,19.709999999999997,26.3500003814697
2022092503,2373,9.009998321533196,1,44887.0,0.8996181976392247,4.210285025981021,0,14.469999999999999,39.6800003051758
2022101602,748,0.1,1,42485.0,0.11303223808091203,1.339589489358588,0,21.259999999999998,26.559997558593807
2022110603,3127,0.4,1,52475.0,0.5445157577506394,0.8006247560499193,0,26.279999999999998,81.9300003051758
2022103005,685,6.8600006103514986,1,44848.0,0.6269185598028173,3.6508629116963642,0,9.649999999999999,61.4300003051758
2022092600,4008,0.1,1,43478.0,0.18265539783926804,1.101362792180663,0,24.38,31.069999694824205
2022100901,2020,3.9699935913085938,1,52647.0,0.10598413322179327,7.844341909937385,1,12.04,37.6600036621094
2022091106,2743,3.139999389648402,1,47826.0,1.1936408141370736,3.9857997942696524,0,24.08,25.7399997711182
2022101607,196,10.120002746582095,1,47877.0,0.13292527203503163,3.448854882421124,1,16.739999999999995,61.8899993896484
2022100600,111,4.779998779296903,1,52764.0,0.796990534200524,3.375114812861926,0,4.299999999999997,37.680000305175795
2022091108,3712,0.6199998855590767,1,52518.0,0.5269283073413179,0.8077747210701746,0,3.719999999999999,45.3000030517578
2022091105,3139,3.950004577636008,1,43497.0,2.979317392348851,4.0827074350239725,1,10.159999999999997,101.589996337891
2022103002,2935,4.659999847412102,1,52459.0,0.22896051062718797,5.909661580835237,1,0.05999999999999872,36.9000015258789
2022101607,143,3.5,1,46132.0,0.25673448074048916,2.2360008944542034,1,22.31,49.7400016784668
2022091901,3735,1.1999969482422017,1,48516.0,0.2510749844873116,2.52301407051169,0,3.59,31.0400009155273
2022103010,1365,0.1,1,47844.0,0.41627637208948354,2.8234730386529274,0,2.2699999999999996,51.5299987792969
2022100910,4030,0.9800033569336009,1,53531.0,0.22900855634593995,0.25179356624028354,0,26.520000000000003,60.0999984741211
2022091800,2482,4.790000915527401,1,54936.0,0.923688601485091,4.250270579621962,1,13.95,32.6599998474121
2022100211,3184,7.209999084472699,1,54586.0,0.7340461581662664,3.8678805565839274,1,12.149999999999999,49.1599998474121
2022100905,371,6.3899993896485014,1,43700.0,0.04193017140980199,2.7681221071332867,1,18.83,50.5400009155273
2022100908,3731,13.249999999999986,0,47882.0,0.6481728785705534,4.276037885706827,0,21.96,97.1800003051758
2022103005,2167,5.010002136230398,1,46652.0,0.9732529350370503,3.241974706872343,1,13.849999999999994,32.1199989318848
2022091112,611,2.9399986267089986,1,42427.0,0.9480170540976722,3.49413794804956,0,21.44,64.5200004577637
2022101604,1399,6.340000152587898,1,53465.0,1.0680043709663984,6.211891821337523,0,7.769999999999996,52.75
2022091500,2257,0.1,1,46775.0,0.09321000444403733,2.3792856070678,1,16.240000000000002,48.4100036621094
2022101608,2134,0.6049995422363388,1,43797.0,0.2723933148114601,0.3400000000000034,1,22.45,76.1500015258789
2022100903,1459,0.25,1,54492.0,0.35554890452168225,1.8317477992343865,0,15.39,76.4800033569336
2022100213,2614,9.270004272460895,1,47882.0,0.7123638315267632,3.9884332763630352,0,23.65,74.1699981689453
2022092508,3360,3.8600006103515057,1,47974.0,0.48327711934115586,2.4286621831782274,0,15.29,64.8699989318848
2022100203,62,0.1,1,42470.0,1.3956275292296068,1.197539143410356,0,10.57,39.430000305175795
2022091811,1491,0.1,1,53509.0,0.5822333701224119,3.026053535547575,0,0.6899999999999977,53.4099998474121
2022102303,1658,1.200004577635994,1,54562.0,0.1302400269517978,2.751817581163397,0,17.39,103.48999786377
2022091106,835,1.5099983215332031,1,46212.0,2.36410974485738,2.5444252789186015,0,18.519999999999996,18.8700008392334
2022101609,1853,0.4,1,53565.0,0.6329060557868419,1.9828262657126594,1,13.770000000000003,95.01000022888181
2022091805,1765,0.1,1,47799.0,0.7663214938144916,1.3403357788255932,1,6.710000000000001,41.8399963378906
2022101602,3398,4.6199951171875,1,53583.0,1.1958150747862324,3.585749572962392,1,8.52,68.4000015258789
2022110300,3229,0.25,1,43351.0,0.3977407522478401,0.5859180830116048,1,2.1299999999999955,88.7099990844727
2022102310,2848,6.150001525878899,1,46757.0,0.020964834635927843,6.811416886375407,1,12.61,60.3400001525879
2022101606,1577,6.199996948242202,1,43323.0,3.1192191841357904,3.526613106083517,0,24.749999999999996,87.5100021362305
2022102307,2029,0.1,1,42030.0,0.4835613205359391,0.9577577981932607,0,8.409999999999997,87.0100021362305
2022100904,3434,0.4,1,54504.0,2.048738369634793,4.313247036746216,0,0.7299999999999969,90.0599975585938
2022101604,2762,11.400001525879006,1,42427.0,0.38382505885189794,4.58757016295119,0,3.039999999999999,39.0499992370605
2022110610,348,8.010000228881893,1,44869.0,0.7037366602642582,7.113402842521997,0,12.649999999999999,82.88999938964841
2022100206,1386,1.0800018310546022,1,54502.0,0.6974323404305199,2.4500204080782666,1,24.659999999999997,86.4599990844727
2022102308,2565,12.260000228881907,1,43497.0,2.583562484157925,8.071901882456197,0,7.880000000000003,91.3500003814697
2022100204,265,3.5600013732909943,1,46088.0,0.9274700781368747,2.441003891844502,0,24.159999999999997,46.1599998474121
2022090800,2184,1.8100013732910014,1,38577.0,1.1771423001182928,4.099390198553935,0,13.07,92.5599994659424
2022092504,3702,3.030002593994098,1,46652.0,0.9544253952256041,1.2499999999999978,1,4.620000000000001,67.5299987792969
2022110610,4255,0.25,1,47971.0,0.5345357357644941,0.6413267497929522,1,20.239999999999995,32.3399963378906
2022110700,464,2.8199996948241974,1,53505.0,0.5960542967740999,2.16953912156476,0,20.669999999999998,41.25
2022100213,3554,6.930000305175703,1,52792.0,2.9220855939555417,6.208590822400843,0,9.479999999999997,34.6100006103516
2022102311,2439,0.5825004577636612,1,46142.0,0.22223973576258282,1.2191800523302532,1,5.550000000000004,44.4599990844727
2022100205,4387,1.1499996185302308,0,46711.0,0.5956079640904638,1.3479243302203556,0,5.230000000000004,109.8000001907349
2022092505,3581,3.760002136230497,1,42116.0,1.3282632333055375,6.6094629131269045,0,12.78,90.1500015258789
2022103007,1151,13.4800033569336,1,46186.0,3.5250108730744745,2.546153962351839,0,23.24,44.129997253418
2022100903,2082,4.2700042724610086,1,54502.0,0.5006449318799499,4.121456053386955,0,3.5799999999999983,76.3399963378906
2022100213,1119,8.300003051757812,1,52546.0,1.7026873996394614,5.19509383938346,0,13.759999999999998,37.599998474121094
2022102301,320,0.1,1,42368.0,0.3439498125354955,0.40360872141221393,0,9.239999999999998,38.4000015258789
2022092510,3356,47.60999679565431,1,52945.0,2.01363361412899,2.2095248357961417,0,14.590000000000003,53.19000244140619
2022091113,2672,0.7025003433227379,1,47788.0,0.16017305815995234,1.9051509126575759,0,11.530000000000001,46.8300018310547
2022101605,3503,3.9099998474121023,1,38607.0,0.31393788018619034,0.3140063693621534,0,19.6,62.0999984741211
2022091112,2167,4.349998474121094,1,44911.0,0.6092530432800586,2.04352636391116,0,15.009999999999998,68.65999984741211
2022091110,3026,2.230003356933601,1,52546.0,1.286466583618809,4.720889746647342,1,1.0600000000000023,59.3499984741211
2022110603,3274,1.669998168945412,1,47864.0,0.42168865925024385,3.7789548819746415,1,16.509999999999998,96.1399993896484
2022100901,3263,12.330001831054702,1,52462.0,1.2453281903877957,6.046263308854484,0,4.880000000000003,55.6699981689453
2022100203,3592,30.939998626709013,1,47823.0,0.031276993634618465,3.958282455813378,0,21.560000000000002,42.7600021362305
2022102305,691,0.1,1,43757.0,0.0028268250248667448,2.2051077071199905,0,9.57,53.6500015258789
2022110608,476,3.6699981689452983,1,47941.0,0.11313281623443511,4.411451008455155,1,20.36,83.4599990844727
2022101606,189,12.889999389648501,1,52663.0,1.1268495173559647,4.540011013202501,0,18.33,59.3199996948242
2022100907,250,1.3700027465820028,1,52478.0,0.526225795462956,3.4212570789112053,0,24.099999999999998,68.5
2022100209,2752,11.33999633789061,1,46269.0,1.0275279937538648,7.356317013288638,0,10.79,76.4300003051758
2022091107,744,3.729995727539091,1,54469.0,0.3335564768969909,1.5556349186103966,0,21.02,99.6500015258789
2022092504,465,27.009994506836208,1,46652.0,2.3717428420463436,2.45963411913236,0,3.91,82.0500030517578
2022101607,2960,1.490005493164091,1,43325.0,0.12132268487984323,1.91815015053567,1,1.4299999999999997,28.519996643066406
2022103007,2594,0.7325010299682884,1,41243.0,0.05811737814769565,1.1720068259186867,0,3.8599999999999994,86.5400009155273
2022100910,1283,0.25,1,46757.0,1.6375222124352027,1.8542114226808095,1,14.219999999999999,84.06999969482419
2022102304,2644,4.150001525878892,1,44926.0,1.2559900242115853,2.1922134932528765,0,19.779999999999998,85.3199996948242
2022091102,1517,0.6424989700317543,1,52458.0,0.9171286897250954,1.744161689752418,0,2.25,54.680000305175795
2022101602,620,0.25,1,46211.0,0.0678595463644349,0.21095023109728933,1,0.2699999999999996,55.0499992370605
2022103003,254,4.889999389648409,1,47864.0,0.44297576599955696,1.8740864441108356,0,12.899999999999999,46.849998474121094
2022091806,1747,0.1,1,44878.0,0.31876122179522126,1.3483693855913552,1,12.86,58.8499984741211
2022100904,3368,8.099998474121094,1,37087.0,2.0988520009271627,3.9239011200589715,1,21.0,65.2900009155273
2022103007,3616,3.9799995422362997,1,44837.0,0.6391823670601808,5.3024145443373225,1,24.419999999999998,27.3199996948242
2022101601,294,10.6999969482426,1,52505.0,2.5342880643545818,3.0918117665860563,0,4.899999999999999,93.1399993896484
2022091500,2874,0.6912500858306778,1,46264.0,0.339743584325178,0.8768124086713228,1,2.8000000000000007,105.98999977111819
2022100911,2368,4.540000915527301,1,47816.0,0.4150684890749072,4.3941438301448486,0,23.32,80.439998626709
2022100903,3870,10.050003051757791,1,54468.0,1.5023315068821645,11.764238181879856,1,19.690000000000005,47.269996643066406
2022100209,2407,2.7399978637696023,1,46199.0,4.753869856715271,6.001816391726763,1,18.0,50.5400009155273
2022101000,2768,8.709999084472997,0,42391.0,3.0964071996824543,3.420672448510673,0,11.489999999999998,101.370002746582
2022103003,2075,3.6700019836425923,1,46142.0,0.6600665018665486,3.7612763791032386,1,1.6900000000000013,65.90999984741211
2022100203,3149,7.759994506835909,1,53437.0,2.0234195387195575,4.769423445239477,1,14.479999999999997,80.2300033569336
2022091901,3788,4.3299980163575,1,46194.0,0.6895186347288054,6.038418667167756,1,6.789999999999999,52.620002746582
2022103005,326,2.5199966430664062,1,37078.0,1.3385659208382155,7.003213548079198,1,16.770000000000003,31.970001220703097
2022110300,76,7.760002136230504,1,47974.0,2.4471097396678934,8.054973618827068,0,17.11,45.0499992370605
2022100905,1566,2.290000915527301,1,46099.0,0.36643287363887256,3.0765727685201942,1,14.950000000000003,46.5
2022101700,680,10.889999389648494,1,53534.0,0.6671612727027059,3.1132780152116175,0,7.82,32.870002746582
2022092900,3801,6.510002136230398,1,46215.0,1.0590738027270676,7.19044504881304,0,8.93,58.0299987792969
2022100907,3825,10.689998626708999,1,42467.0,0.3092431901363657,1.0889444430272928,1,7.039999999999999,85.560001373291
2022091107,3299,1.149997711181605,1,44854.0,0.24005187725936045,3.4002352859765512,0,14.459999999999994,61.4900016784668
2022091900,2022,4.079998016357401,1,54488.0,0.6976475704233011,0.7071067811865469,0,12.219999999999999,48.060001373291
2022102302,403,13.2299995422363,1,52527.0,2.1687735672800903,2.2032702966272657,0,16.240000000000002,64.81999969482419
2022100300,2686,9.109999656677203,1,38577.0,3.6711492619173978,3.4508114987637377,0,12.46,100.9500007629395
2022092509,3929,11.7299995422363,1,46269.0,2.5989631140692793,6.763578934262542,0,19.799999999999997,90.8299999237061
2022103010,105,0.5112495422363388,1,46157.0,0.06209316855409929,3.2068988134956746,1,17.199999999999996,35.0699996948242
2022110602,722,0.25,1,45004.0,0.6089710495131473,0.7731752712031185,1,3.1300000000000026,66.1199989318848
2022091811,1052,0.1,1,44968.0,0.39338214661570653,2.4724481794367303,0,8.189999999999998,44.4199981689453
2022100908,1474,7.319999694824297,1,52272.0,0.6016605932073127,2.880277764383151,1,25.619999999999997,28.7900009155273
2022101602,1981,6.030002593994098,1,46211.0,5.220734951853927,6.2660114905735655,1,17.85,77.4599990844727
2022100600,1980,0.9700012207030966,1,46175.0,0.9759503813616058,2.288252608432896,0,12.719999999999999,92.2799987792969
2022091901,1992,18.260002136230412,1,42427.0,4.34123675640243,8.812400354046563,0,7.189999999999998,48.129997253418
2022103003,3526,0.25,1,43503.0,2.5971124694448138,3.1955594189437413,0,10.450000000000003,42.5100021362305
2022100600,1000,13.160003662109403,1,46304.0,2.365137587251895,2.4240462041801076,1,5.969999999999999,54.1699981689453
2022092503,919,6.580001831054702,1,52478.0,0.5265083422727107,5.884122704362988,0,18.56,64.5400009155273
2022091104,3059,1.2399978637689912,0,47974.0,0.4236090611722924,0.7902531240052143,1,12.579999999999998,108.730003356934
2022091901,3894,2.889999389648395,1,48516.0,1.0409307654385787,2.1808255317654375,0,5.399999999999999,81.2099990844727
2022102306,3418,15.719999313354407,1,54487.0,6.874960656037375,10.553454410760486,0,5.359999999999999,88.9500007629395
2022091110,2474,16.240005493164006,1,52945.0,3.444005875515922,3.593563690822799,0,17.22,83.879997253418
2022110605,3520,8.400001525878999,1,44837.0,2.026236627397042,7.10180258807579,0,17.229999999999997,17.7999992370605
2022101601,3300,3.4200019836425923,1,47863.0,0.9153234306292753,1.6475739740600372,0,16.58,67.689998626709
2022092512,2800,8.0,1,41915.0,3.3179513523363457,4.855234288888641,0,12.480000000000004,53.7200012207031
2022101300,3720,17.5200004577637,1,52624.0,2.9065097847192787,3.274828239770752,1,14.519999999999998,49.0099983215332
2022100902,1344,4.659996032714801,1,46162.0,0.5801133701967437,3.6629223305988945,0,11.829999999999998,21.360000610351605
2022103008,2973,4.8300018310546875,1,45395.0,3.1151213742758994,0.7316419889536213,0,0.6700000000000017,69.7599983215332
2022091900,2289,1.0999984741211009,1,54500.0,0.28379234110637136,2.8961353559528216,0,5.700000000000003,62.0699996948242
2022092503,1246,0.1,1,47964.0,0.017321805045368448,1.3577186748365804,0,12.299999999999999,42.1300010681152
2022110300,513,3.0200004577635866,1,41300.0,0.8235574801293017,1.0916501271011734,0,19.020000000000003,69.5299987792969
2022100208,407,3.5299987792969034,1,46077.0,0.028824544058796593,2.4919470299346314,0,20.83,41.1500015258789
2022102303,1940,5.509998321533203,1,54653.0,0.4035364833211877,4.305124853009493,0,17.910000000000004,59.2200012207031
2022092512,965,3.290000915527301,1,47788.0,0.4128332532584417,0.7787810988975021,0,0.889999999999997,77.75
2022100900,1801,1.8699989318848012,1,40737.0,0.7561996709481306,1.3024976007655447,1,6.149999999999999,59.2299995422363
2022092505,1754,1.9499969482422017,1,54479.0,0.8679546639125714,4.162427176540146,0,6.829999999999998,76.2300033569336
2022110605,2657,0.5337486267089737,1,47826.0,0.021429454650469783,1.1940686747419584,1,3.16,39.75
2022102302,1761,0.5300006866455105,1,53537.0,3.278218449477843,4.232079866921231,0,25.669999999999998,48.2599983215332
2022101603,2599,1.6499938964844034,1,44902.0,0.6769612488691356,4.652751873891413,1,14.009999999999998,50.980003356933594
2022091804,3273,2.7099990844725994,1,38607.0,1.9385354532311916,3.6854579091342208,1,6.079999999999998,51.05999755859381
2022092502,2538,0.25,1,48259.0,0.28010129448393,0.815414005275849,0,24.29,49.400001525878906
2022092502,2608,10.700000762939396,1,52546.0,0.10782862454987313,1.7213076424625435,1,10.009999999999998,73.2700004577637
2022100906,1409,0.25,1,53505.0,0.08662193547291024,2.1634232133357485,1,24.22,35.730003356933594
2022102307,2955,2.030002593994201,1,42929.0,0.5900845335455318,1.0034440691936954,1,25.869999999999997,30.0499992370605
2022100212,2926,6.370002746582003,1,52706.0,1.0752906583803261,2.2141589825484487,0,6.289999999999999,80.379997253418
2022100207,1726,0.25,1,47971.0,0.4190073069621439,0.9066973034039445,0,20.660000000000004,95.6499996185303
2022092510,2353,2.889999389648395,1,43294.0,1.553425591125128,2.5725668115716607,1,18.78,26.860000610351605
2022091100,1359,0.4,1,41257.0,0.5158800130937314,1.4586637720873152,1,10.020000000000003,47.19000244140619
2022100300,1324,0.25,1,46354.0,0.0064106701958751644,2.357710754100249,1,11.619999999999997,99.1000003814697
2022091106,196,2.5199966430664062,1,43327.0,0.5939907605172806,4.391412073581803,0,2.1499999999999986,85.9300003051758
2022103005,3126,33.13999938964891,0,42388.0,1.5448179959673123,6.356807374775488,0,4.829999999999998,76.4700012207031
2022103100,916,4.060001373290994,1,46146.0,1.3045288285175545,2.1860009149128934,0,14.95,33.4300003051758
2022100205,2377,8.0599975585937,1,54505.0,0.797167907926549,3.5697618968216944,0,13.239999999999998,39.4500007629395
2022092503,2064,9.81999969482419,1,43327.0,0.5235072983593073,1.428880680812788,0,16.53,76.1500015258789
2022100207,3024,0.25,1,53451.0,0.010077820382921087,0.4110960958218913,0,20.689999999999998,71.5299987792969
2022102400,466,0.25,1,46077.0,0.5209330422933516,1.938375608596022,1,7.899999999999999,35.7999992370605
2022101604,56,3.029998779296804,1,48476.0,1.8523304261493725,2.32112041910798,0,4.159999999999997,40.2099990844727
2022100902,2993,0.25,1,46775.0,0.0511326423923527,0.17000000000000756,1,8.719999999999999,82.11000061035159
2022091110,1338,6.779998779297003,0,42401.0,5.919855903689101,8.421715977162854,0,9.779999999999998,103.169998168945
2022092504,3473,9.269996643065994,1,47929.0,1.5467353470161285,2.830635970943634,0,19.63,90.870002746582
2022091101,3591,0.7362518310546449,1,46124.0,0.21542396197459815,1.1638728452885225,1,24.0,45.05999755859381
2022101609,3070,6.290000915527301,1,53565.0,7.496116710127803,4.516480930990412,0,20.75,93.6499996185303
2022092512,3578,0.25,1,43404.0,0.47272644404140673,1.320189380354193,1,0.17999999999999972,49.310001373291
2022100911,3127,4.440002441406193,1,43351.0,0.6103797788160441,0.8910667763978142,1,12.480000000000004,26.779998779296903
2022110608,169,5.489997863769503,1,47816.0,0.3365574493018751,4.491603277227409,1,20.11,69.4900016784668
2022101602,3099,1.0600013732910014,1,46186.0,0.043717305945719764,2.189155088156159,1,12.749999999999998,38.4799995422363
2022091901,3918,1.5,1,47888.0,0.8040096976177962,5.3667215318106445,0,2.700000000000003,99.0699996948242
2022091200,786,3.9099960327149006,1,42827.0,0.8627382910290851,2.204767561444967,1,23.5,44.0400009155273
2022092507,1988,2.9499969482422017,1,54500.0,0.544308608022802,0.794040301244214,0,20.369999999999997,82.370002746582
2022110602,2711,0.6612501144409233,1,53595.0,0.4759081359354605,1.4450605523645041,0,25.389999999999997,95.8300018310547
2022092502,3081,13.390003204345703,1,48259.0,0.372462035119136,1.400892572612191,0,3.0,57.439998626709
2022103010,2612,0.1,1,54677.0,0.7034172927695806,2.254173906334646,1,12.549999999999997,78.5400009155273
2022102700,1627,10.439998626708999,1,47882.0,4.38477135115536,2.256302284712755,0,23.550000000000004,81.2700004577637
2022091113,1689,3.6599960327149006,1,43478.0,0.5580759335779204,2.8853076092506953,0,23.9,22.400001525878906
2022101609,558,0.4,1,54574.0,0.6945076881377413,1.8680738743422407,0,12.880000000000003,39.0800018310547
2022100213,2947,5.2700004577637,1,52546.0,0.33600939793950224,4.274681274668313,1,2.990000000000002,80.54999923706049
2022101606,213,4.079998016357493,1,44893.0,1.3266452170125544,4.509988913511873,0,8.769999999999996,70.6300010681152
2022102300,1041,13.959999084472713,1,52627.0,3.992099389882876,9.124280793574904,0,8.43,37.69000244140619
2022103008,3482,0.5525026321411239,1,48516.0,0.4846870693448797,0.49030602688525327,0,16.519999999999996,41.269996643066406
2022110606,3316,2.299995422364006,1,54488.0,0.35226269957254097,0.3522782990761652,1,12.509999999999998,100.51000213623
2022110600,1162,0.9799995422362997,1,52527.0,0.28788184895194513,2.1226869764522425,0,7.57,86.6199989318848
2022091106,130,5.030002593994091,1,46142.0,0.7189335026556434,2.0168291945526766,1,24.729999999999997,61.7000007629395
2022092508,762,4.670001983642599,1,53592.0,1.6611550805760429,1.1715374513859929,0,17.739999999999995,43.8499984741211
2022091113,3971,3.5799980163575,1,47788.0,0.791589106364143,3.6501643798601657,1,20.989999999999995,56.0400009155273
2022091101,1945,13.009998321533203,1,52415.0,2.720159415143737,4.11329551576348,0,19.04,43.6300010681152
2022110606,378,0.1,1,47881.0,0.1328258788813389,1.0606601717798272,0,16.22,77.0800018310547
2022101000,471,0.6087474822998047,1,42391.0,0.28607974999217234,1.6650825805346776,0,3.330000000000002,55.230003356933594
2022103000,1974,17.069999694824702,1,47790.0,1.0064739662480005,4.637865888531059,0,23.44,13.76000213623
2022092509,1737,2.659996032715,1,45571.0,0.39335673491129913,2.0207176942858696,0,6.07,97.620002746582
2022103007,671,14.9200019836426,1,41243.0,4.481661568255779,7.050177302735014,1,5.169999999999998,63.1300010681152
2022103008,1002,1.640003204345696,1,44878.0,0.5851278759666173,0.7076722405181683,1,20.79,50.7599983215332
2022100213,3396,4.959999084472599,1,54708.0,1.908268247187539,4.165573189850346,0,22.34,47.6800003051758
2022100300,203,10.959999084472699,1,47931.0,4.232470177040778,4.018818234257427,0,15.64,67.7200012207031
2022103003,2758,4.920000076293999,1,46142.0,0.24793730921043844,8.725256443222742,1,8.209999999999994,26.3500003814697
2022101604,2861,3.3799972534178977,1,43327.0,1.9053566904413644,5.814206738670374,0,4.75,41.9100036621094
2022101602,3289,0.1,1,53583.0,0.5882550678495497,4.969678057983227,0,9.169999999999995,77.7600021362305
2022092508,2430,0.4,1,47888.0,0.06927026392357344,0.574543296888931,0,3.169999999999998,36.6100006103516
2022091802,2772,20.150001525878793,0,54733.0,2.3287265735566174,9.228526426250292,0,16.619999999999997,91.0699996948242
2022101601,1597,16.400001525878892,1,53455.0,6.0210018491499016,6.650000000000006,1,17.629999999999995,62.939998626709
2022091103,4686,3.059997558593693,1,43641.0,0.09755408149744552,6.748281262662369,0,5.699999999999996,69.7799987792969
2022100907,641,6.580001831054695,1,52438.0,0.37690178065644137,2.429855962809318,0,24.709999999999997,53.0099983215332
2022091802,1256,1.3499984741209943,1,42488.0,0.13386188600526847,5.96138406747963,1,15.119999999999997,58.9500007629395
2022100200,1591,2.7000007629394887,1,53505.0,1.463711037056159,1.5181897114656058,1,21.39,63.6599998474121
2022102301,1061,5.129997253417898,1,38588.0,0.7274417539597412,6.283390804334868,0,10.379999999999995,73.7600021362305
2022100209,1452,10.539997100830107,1,44902.0,0.3172180895496081,8.094621671208605,1,20.33,48.4700012207031
2022100906,1597,5.040000915527301,1,53505.0,0.6884025665741115,2.7014810752622345,0,22.27,44.610000610351605
2022091805,1078,0.25,1,52417.0,0.21856294515082136,0.22803508501982708,1,16.950000000000003,46.980003356933594
2022092510,3874,3.0,1,38577.0,0.9443857770688149,6.684676506757823,0,11.499999999999998,87.8099975585938
2022101609,1053,8.75999832153321,1,53445.0,0.7807542962058334,1.5697770542341378,0,13.870000000000005,57.1500015258789
2022100211,228,0.8899993896485086,1,44911.0,0.5124879908660681,0.9581753492967726,1,15.419999999999995,89.6699981689453
2022092505,542,10.1599960327151,1,44837.0,2.140036600243268,5.197547498580457,0,18.18,94.4000015258789
