gameId,playId,progress,lst_event,near_defender,near_defender_MPD,near_dist,leverage,caught_width,caught_x,play_direct,SoF,has_blocker,ytg_probs,offenseTeam,defenseTeam,ytg_caughts
2022091802,518,7.680000305176094,1,52411.0,5.847253133575662,5.961417616641204,1,13.670000000000002,19.669998168945,left,38.61941898484884,1,0.1883820190970242,WAS,DET,16.289999008178697
2022101609,3660,0.4,1,54618.0,0.5812833034862213,0.6152235366108791,0,15.22,22.5,right,23.092619836457576,0,0.05033244828615308,ARI,SEA,4.5
2022102308,588,8.7099990844726,1,43356.0,2.4133889479281634,2.598326384425175,0,15.14,24.3300018310547,left,70.84839172372267,1,0.11731290421031472,LV,HOU,24.5500030517578
2022102303,2826,16.5,1,47996.0,14.01998678379191,10.41172416077184,0,14.550000000000004,36.7900009155273,left,191.06282581084577,0,0.7966375265443117,DET,DAL,4.209999084472699
2022102400,3556,0.5825004577636612,1,42443.0,6.683975699043133,5.993629951873903,0,16.97,51.650001525878906,left,35.312506796243376,0,0.249032290335768,NE,CHI,10.350002288818388
2022091104,865,1.5800018310546875,1,47929.0,1.0420042111543224,2.8257742301889595,0,4.399999999999999,81.1500015258789,right,36.00628099224468,0,1.0,PHI,DET,-6.150001525878906
2022091108,2938,0.6724996566772647,1,52469.0,0.444086687001072,0.4441846462902574,1,25.64,54.5699996948242,right,30.762692423373892,1,1.0,NYG,TEN,-0.5699996948241974
2022103001,983,12.720001220703097,1,45004.0,1.1029970058274874,6.810323046669665,0,8.39,81.3300018310547,right,71.34827857729002,0,1.0,ATL,CAR,-3.3300018310547017
2022102303,1075,1.6200027465820028,1,41235.0,0.5055851878019132,0.6428841264178152,0,20.06,83.8499984741211,left,28.26411951731615,1,0.0820247456086914,DET,DAL,5.159999847412102
2022092500,2991,0.6312508583069008,1,46527.0,3.120405001157801,3.7455306700119246,0,26.21,65.7299995422363,left,18.263941207863844,0,0.9550073672999518,NO,CAR,0.25
2022091108,1222,0.4,1,53500.0,0.552234899197199,2.3692192806914245,1,18.76,105.069999694824,right,8.903233350265324,0,0.17266068464775114,TEN,NYG,3.9300003051759935
2022101300,1042,10.1300048828125,1,54513.0,1.2803533283285695,1.258967831201423,0,15.46,22.779998779296903,left,12.090232422051116,0,1.0,WAS,CHI,-1.7799987792969034
2022102300,2314,5.8199996948242045,1,37778.0,2.296104235804574,2.297128642457798,1,24.32,78.0999984741211,right,9.183007798612248,1,0.3752592673698099,CLE,BAL,4.900001525878906
2022102700,366,2.749996185302805,1,41403.0,0.1926984621321372,0.870919054792118,0,5.640000000000001,55.69000244140619,left,23.186888067710207,1,0.3510406318872155,TB,BAL,3.3000030517577983
2022102305,240,0.1,1,52469.0,0.0576235211335018,0.9773944955850794,1,20.96,46.5,right,9.246508912800037,0,0.0013584621994224108,IND,TEN,6.509994506835994
2022103000,1419,0.2,1,44926.0,0.3222814944231585,1.964611920965568,1,1.0200000000000031,55.4499969482422,left,7.483007945777522,0,0.19333921134211832,DEN,JAX,2.549999237060504
2022091106,2450,1.3700027465820028,1,46212.0,0.411046938447478,1.1506954418958912,0,23.2,78.1199989318848,left,6.529939452176068,0,0.007277918199028706,MIA,NE,5.880004882812386
2022110610,2629,7.75,1,47971.0,4.6595140485006805,13.216084896821748,0,13.700000000000005,73.2900009155273,left,136.58927758885665,1,0.4213296042903399,KC,TEN,15.719999313354409
2022091103,1171,0.5412502288818519,1,43641.0,0.1731329999258969,0.3535533905932818,0,10.35,107.4099998474121,left,13.21917443681834,0,0.03090611537978476,PIT,CIN,2.5900001525878977
2022100911,1566,19.2299995422363,0,48516.0,0.6157928002967828,2.4382370680473264,0,22.84,90.5900001525879,left,32.818311432672616,0,1.0,ARI,PHI,-2.590000152587905
2022100600,3914,4.910003662109403,1,38540.0,1.277141741871544,7.000028571370263,1,8.29,91.2399978637695,right,53.29235882591924,0,0.27613848883806014,DEN,IND,9.760002136230495
2022092502,783,10.839999198913604,1,47872.0,1.4427388903814655,2.1136697944570217,0,19.72,95.2900009155273,left,128.80403085078564,0,1.0,KC,IND,-10.290000915527301
2022091811,2213,16.4099998474122,1,53509.0,1.2691853561199165,1.748742405272999,0,14.119999999999996,38.0499992370605,right,57.71123579117773,0,0.7154970844554268,ARI,LV,2.949999809265151
2022103003,2782,8.0200004577637,1,46307.0,1.783048405721403,5.27054076921904,0,14.309999999999995,25.4799995422363,right,124.5219601156216,0,0.07748736412915014,DET,MIA,32.60000610351601
2022101608,2477,6.920000076293903,1,45004.0,3.532164727071355,3.864634523470495,1,15.78,84.5,left,45.64793182284986,0,1.0,LA,CAR,-3.5
2022092200,577,3.9900016784666894,1,46698.0,0.362235397139537,0.9771898484941396,0,5.719999999999999,55.55999755859381,left,25.818597639075268,0,0.14483167896404595,CLE,PIT,4.440002441406193
2022102306,916,13.679998397827202,1,53642.0,5.346346537204579,6.738939085642489,0,19.71,26.3500003814697,right,56.8001951459359,0,0.10731076632476251,GB,WAS,18.620002746582102
2022092503,2373,9.009998321533196,1,44887.0,0.8996181976392247,4.210285025981021,0,14.47,39.6800003051758,right,51.52552261042396,0,0.12863186246968653,BUF,MIA,11.33999633789061
2022101602,748,0.1,1,42485.0,0.113032238080912,1.339589489358588,0,21.26,26.559997558593807,left,12.279847628664422,0,0.0019338903079090407,NYJ,GB,8.449996948242202
2022110603,3127,0.4,1,52475.0,0.5445157577506394,0.8006247560499193,0,26.28,81.9300003051758,right,4.1571663443148,0,0.08834474356616404,GB,DET,4.0699996948242045
2022103005,685,6.8600006103514986,1,44848.0,0.6269185598028173,3.650862911696364,0,9.65,61.4300003051758,right,38.90012294340342,1,0.11005605084747368,MIN,ARI,12.5700035095215
2022092600,4008,0.1,1,43478.0,0.182655397839268,1.101362792180663,0,24.38,31.069999694824205,left,22.345016821108832,0,1.0,NYG,DAL,-2.0699996948242045
2022100901,2020,3.9699935913085938,1,52647.0,0.1059841332217932,7.844341909937385,1,12.04,37.6600036621094,left,61.4639669719409,0,0.07694127733615852,PIT,BUF,9.340000152587898
2022091106,2743,3.139999389648402,1,47826.0,1.1936408141370736,3.985799794269653,0,24.08,25.7399997711182,right,22.387316520306605,0,0.5454116675756667,MIA,NE,4.260002136230398
2022101607,196,10.120002746582095,1,47877.0,0.1329252720350316,3.448854882421124,1,16.739999999999995,61.8899993896484,right,47.64003711173328,0,0.2848302121478155,PIT,TB,5.110000610351598
2022100600,111,4.779998779296903,1,52764.0,0.796990534200524,3.375114812861926,0,4.299999999999997,37.6800003051758,left,21.12477446467153,0,0.18763909348295776,IND,DEN,7.319999694824201
2022091108,3712,0.6199998855590767,1,52518.0,0.5269283073413179,0.8077747210701746,0,3.719999999999999,45.3000030517578,left,17.59717836380133,0,0.11329047751147647,TEN,NYG,4.700000762939496
2022091105,3139,3.950004577636008,1,43497.0,2.979317392348851,4.0827074350239725,1,10.159999999999997,101.589996337891,right,23.879031326629963,0,1.0,IND,HOU,-0.5899963378909945
2022103002,2935,4.659999847412102,1,52459.0,0.2289605106271879,5.909661580835237,1,0.0599999999999987,36.9000015258789,right,41.94450270042263,0,0.08447688878124823,CHI,DAL,8.099998474121094
2022101607,143,3.5,1,46132.0,0.2567344807404891,2.236000894454204,1,22.31,49.7400016784668,right,11.659315356926848,0,0.12857404864643948,PIT,TB,4.260002136230398
2022091901,3735,1.1999969482422017,1,48516.0,0.2510749844873116,2.52301407051169,0,3.59,31.0400009155273,left,14.287954470835851,0,1.0,MIN,PHI,-0.04000091552730112
2022103010,1365,0.1,1,47844.0,0.4162763720894835,2.8234730386529274,0,2.27,51.5299987792969,right,10.586834777496367,0,0.1220204087616263,SF,LA,4.470001220703196
2022100910,4030,0.9800033569336009,1,53531.0,0.2290085563459399,0.2517935662402835,0,26.520000000000003,60.0999984741211,left,2.8928682439729227,0,1.0,CAR,SF,-1.0999984741211009
2022091800,2482,4.790000915527401,1,54936.0,0.923688601485091,4.250270579621962,1,13.95,32.6599998474121,right,34.252475400943545,1,0.16519314115707104,BAL,MIA,12.33999633789071
2022100211,3184,7.209999084472699,1,54586.0,0.7340461581662664,3.867880556583928,1,12.15,49.1599998474121,right,26.69436590827556,1,0.06999043328623533,GB,NE,13.830001831054702
2022100905,371,6.389999389648501,1,43700.0,0.0419301714098019,2.7681221071332867,1,18.83,50.5400009155273,left,46.47672255535178,0,1.0,DET,NE,-5.540000915527301
2022100908,3731,13.249999999999986,0,47882.0,0.6481728785705534,4.276037885706827,0,21.96,97.1800003051758,left,21.322970385849317,0,0.45356080758622747,ATL,TB,3.8199996948241903
2022103005,2167,5.010002136230398,1,46652.0,0.9732529350370503,3.241974706872343,1,13.849999999999994,32.1199989318848,right,23.71491724799004,1,0.11804677582014327,ARI,MIN,12.880001068115304
2022091112,611,2.9399986267089986,1,42427.0,0.9480170540976722,3.49413794804956,0,21.44,64.5200004577637,left,34.35334901027661,0,0.792230421257793,GB,MIN,1.4799995422362997
2022101604,1399,6.340000152587898,1,53465.0,1.0680043709663984,6.211891821337523,0,7.769999999999996,52.75,right,73.41993813620388,0,0.5250034083273846,MIN,MIA,6.250000000000398
2022091500,2257,0.1,1,46775.0,0.0932100044440373,2.3792856070678,1,16.240000000000002,48.4100036621094,left,11.438167412134806,0,0.014705671061107404,KC,LAC,7.590000152587898
2022101608,2134,0.6049995422363388,1,43797.0,0.2723933148114601,0.3400000000000034,1,22.45,76.1500015258789,left,53.59708231372184,0,0.007911613421528999,LA,CAR,5.849998474121101
2022100903,1459,0.2,1,54492.0,0.3555489045216822,1.8317477992343865,0,15.39,76.4800033569336,right,8.369674577735013,0,0.00033949064176538407,HOU,JAX,9.519996643066392
2022100213,2614,9.270004272460897,1,47882.0,0.7123638315267632,3.9884332763630352,0,23.65,74.1699981689453,right,39.77381841564673,0,1.0,KC,TB,-8.169998168945298
2022092508,3360,3.8600006103515057,1,47974.0,0.4832771193411558,2.428662183178228,0,15.29,64.8699989318848,left,59.08517627959169,0,0.16164751563971688,WAS,PHI,8.129997253417997
2022100203,62,0.1,1,42470.0,1.3956275292296068,1.197539143410356,0,10.57,39.4300003051758,left,8.369084385968762,0,0.15669185204117053,ARI,CAR,4.570003509521499
2022091811,1491,0.1,1,53509.0,0.5822333701224119,3.026053535547575,0,0.6899999999999977,53.4099998474121,right,10.23199282699399,0,0.005770915838993431,ARI,LV,10.5999984741211
2022102303,1658,1.200004577635994,1,54562.0,0.1302400269517978,2.751817581163397,0,17.39,103.48999786377,right,7.233118582006915,0,1.0,DAL,DET,-3.48999786377
2022091106,835,1.5099983215332031,1,46212.0,2.36410974485738,2.544425278918601,0,18.52,18.8700008392334,right,21.434479375633583,0,0.30043831439764557,MIA,NE,7.129997253417997
2022101609,1853,0.4,1,53565.0,0.6329060557868419,1.98282626571266,1,13.770000000000003,95.0100002288818,left,13.63436567872636,0,0.36968396138700543,SEA,ARI,2.989997863769503
2022091805,1765,0.1,1,47799.0,0.7663214938144916,1.3403357788255932,1,6.710000000000001,41.8399963378906,left,13.98056190084214,0,0.30658700154749746,NYG,CAR,3.1600036621093963
2022101602,3398,4.6199951171875,1,53583.0,1.1958150747862324,3.585749572962392,1,8.52,68.4000015258789,right,25.266703019484005,0,0.022340776515291448,GB,NYJ,18.620002746582102
2022110300,3229,0.2,1,43351.0,0.3977407522478401,0.5859180830116048,1,2.1299999999999955,88.7099990844727,right,18.696259004270967,0,1.0,HOU,PHI,-3.709999084472699
2022102310,2848,6.150001525878899,1,46757.0,0.0209648346359278,6.811416886375407,1,12.61,60.3400001525879,left,61.39131310713836,1,0.20835322870496206,KC,SF,8.659999847412102
2022101606,1577,6.199996948242202,1,43323.0,3.1192191841357904,3.526613106083517,0,24.75,87.5100021362305,right,24.357657995325496,0,1.0,BAL,NYG,-1.5100021362304972
2022102307,2029,0.1,1,42030.0,0.4835613205359391,0.9577577981932608,0,8.409999999999997,87.0100021362305,right,27.97267480947785,0,1.0,NYJ,DEN,-0.010002136230497172
2022100904,3434,0.4,1,54504.0,2.048738369634793,4.313247036746216,0,0.7299999999999969,90.0599975585938,right,26.310756635929568,0,0.5177364535403483,MIN,CHI,4.940002441406207
2022101604,2762,11.400001525879006,1,42427.0,0.3838250588518979,4.58757016295119,0,3.039999999999999,39.0499992370605,right,37.0719546190406,1,0.02383532505904761,MIA,MIN,15.950000762939396
2022110610,348,8.010000228881893,1,44869.0,0.7037366602642582,7.113402842521997,0,12.65,82.88999938964841,left,59.60312687850407,1,0.14247609028999267,KC,TEN,14.090000152587898
2022100206,1386,1.0800018310546022,1,54502.0,0.6974323404305199,2.4500204080782666,1,24.66,86.4599990844727,right,13.73532842402778,0,1.0,LAC,HOU,-9.459999084472699
2022102308,2565,12.260000228881909,1,43497.0,2.583562484157925,8.071901882456197,0,7.880000000000003,91.3500003814697,left,125.41580207107,0,0.8099294580916577,LV,HOU,3.650001525878899
2022100204,265,3.5600013732909943,1,46088.0,0.9274700781368748,2.441003891844502,0,24.16,46.1599998474121,right,14.613944689642237,0,0.019819899793691215,WAS,DAL,10.839999198913604
2022090800,2184,1.8100013732910007,1,38577.0,1.1771423001182928,4.099390198553935,0,13.07,92.5599994659424,left,14.189752624365918,0,0.2981308974104158,BUF,LA,5.439998626708999
2022092504,3702,3.030002593994098,1,46652.0,0.954425395225604,1.2499999999999978,1,4.620000000000001,67.5299987792969,left,19.627177473551896,0,0.517680888405163,DET,MIN,2.4699993133545
2022110610,4255,0.2,1,47971.0,0.5345357357644941,0.6413267497929522,1,20.239999999999995,32.3399963378906,left,9.107165294781698,0,2.1229454111828538e-10,KC,TEN,12.68000030517581
2022110700,464,2.819999694824197,1,53505.0,0.5960542967740999,2.16953912156476,0,20.67,41.25,right,24.72553811709581,0,0.5128183418559717,BAL,NO,2.75
2022100213,3554,6.930000305175703,1,52792.0,2.9220855939555417,6.208590822400843,0,9.479999999999997,34.6100006103516,right,54.781756563999856,1,0.08357455017955227,TB,KC,28.509994506835994
2022102311,2439,0.5825004577636612,1,46142.0,0.2222397357625828,1.2191800523302532,1,5.550000000000004,44.4599990844727,left,21.328124908564828,0,0.29618608289110465,PIT,MIA,2.540000915527301
2022100205,4387,1.1499996185302308,0,46711.0,0.5956079640904638,1.3479243302203556,0,5.230000000000004,109.8000001907349,left,32.21477959015756,0,0.912838885509359,DET,SEA,0.25
2022092505,3581,3.760002136230497,1,42116.0,1.3282632333055375,6.6094629131269045,0,12.78,90.1500015258789,right,57.658823853719255,0,0.2045051000211901,BAL,NE,11.8499984741211
2022103007,1151,13.4800033569336,1,46186.0,3.5250108730744745,2.546153962351839,0,23.24,44.129997253418,left,24.49249462558258,0,0.8600691486575436,NE,NYJ,0.8699998855590536
2022100903,2082,4.2700042724610086,1,54502.0,0.5006449318799499,4.121456053386955,0,3.5799999999999983,76.3399963378906,right,28.813795233575,0,1.0,JAX,HOU,-1.3399963378905966
2022100213,1119,8.300003051757812,1,52546.0,1.7026873996394614,5.19509383938346,0,13.759999999999998,37.59999847412109,left,60.29151160420214,1,0.5734731765504952,TB,KC,7.399999618530302
2022102301,320,0.1,1,42368.0,0.3439498125354955,0.4036087214122139,0,9.239999999999998,38.4000015258789,right,18.448624934238357,0,1.688529180950236e-05,TB,CAR,8.599998474121094
2022092510,3356,47.60999679565431,1,52945.0,2.01363361412899,2.2095248357961417,0,14.590000000000003,53.19000244140619,left,306.82962861210746,0,1.0,LA,ARI,-7.190002441406193
2022091113,2672,0.7025003433227379,1,47788.0,0.1601730581599523,1.905150912657576,0,11.53,46.8300018310547,left,10.20346431695416,0,1.0,DAL,TB,-1.8300018310547017
2022101605,3503,3.9099998474121023,1,38607.0,0.3139378801861903,0.3140063693621534,0,19.6,62.0999984741211,left,36.42815170011274,0,5.730774597794864e-06,CIN,NO,10.900001525878892
2022091112,2167,4.349998474121094,1,44911.0,0.6092530432800586,2.04352636391116,0,15.009999999999998,68.65999984741211,left,25.257794726647425,1,0.010804993200059038,MIN,GB,18.3900012969971
2022091110,3026,2.230003356933601,1,52546.0,1.286466583618809,4.720889746647342,1,1.0600000000000025,59.3499984741211,left,25.25089990563754,0,0.2450880586780574,ARI,KC,8.6599960327149
2022110603,3274,1.669998168945412,1,47864.0,0.4216886592502438,3.7789548819746415,1,16.509999999999998,96.1399993896484,right,18.16391844370175,1,0.07479248144423578,GB,DET,9.869998931884794
2022100901,3263,12.330001831054702,1,52462.0,1.2453281903877955,6.046263308854484,0,4.880000000000003,55.6699981689453,left,47.66251312534386,0,0.24659205553974808,PIT,BUF,10.330001831054702
2022100203,3592,30.939998626709013,1,47823.0,0.0312769936346184,3.958282455813378,0,21.56,42.7600021362305,left,25.50775700597793,0,0.39284805582581667,CAR,ARI,3.239997863769503
2022102305,691,0.1,1,43757.0,0.0028268250248667,2.2051077071199905,0,9.57,53.6500015258789,right,23.85960252128971,0,0.003492787937096783,IND,TEN,11.33999633789061
2022110608,476,3.6699981689452974,1,47941.0,0.1131328162344351,4.411451008455155,1,20.36,83.4599990844727,right,23.10308863629245,0,0.11358227141536026,ARI,SEA,6.540000915527301
2022101606,189,12.8899993896485,1,52663.0,1.1268495173559647,4.540011013202501,0,18.33,59.3199996948242,left,43.064968092955546,0,0.895757235089353,BAL,NYG,0.6799998283386124
2022100907,250,1.3700027465820028,1,52478.0,0.526225795462956,3.4212570789112053,0,24.1,68.5,right,16.304392754511746,0,0.8686908491823462,NYJ,MIA,0.5
2022100209,2752,11.33999633789061,1,46269.0,1.0275279937538648,7.356317013288638,0,10.79,76.4300003051758,right,63.30162578085079,1,0.11480864930873738,PHI,JAX,19.599998474121094
2022091107,744,3.729995727539091,1,54469.0,0.3335564768969909,1.5556349186103966,0,21.02,99.6500015258789,right,13.82200184702695,0,0.008971904436547084,BAL,NYJ,7.350006103515597
2022092504,465,27.009994506836208,1,46652.0,2.371742842046344,2.45963411913236,0,3.91,82.0500030517578,right,34.44927150952222,1,0.904620655872088,DET,MIN,0.9499969482422016
2022101607,2960,1.490005493164091,1,43325.0,0.1213226848798432,1.91815015053567,1,1.4299999999999995,28.519996643066406,left,6.635001102288504,0,0.005626825759759514,TB,PIT,6.480003356933594
2022103007,2594,0.7325010299682884,1,41243.0,0.0581173781476956,1.1720068259186869,0,3.86,86.5400009155273,right,8.694182853203799,0,0.0014344112337781132,NE,NYJ,6.459999084472699
2022100910,1283,0.2,1,46757.0,1.637522212435203,1.8542114226808093,1,14.22,84.06999969482419,left,11.265276153521349,0,0.3198176148229381,CAR,SF,4.93000030517581
2022102304,2644,4.150001525878892,1,44926.0,1.2559900242115851,2.1922134932528765,0,19.78,85.3199996948242,right,39.8552499653902,0,0.22012361853477724,NYG,JAX,8.680000305175803
2022091102,1517,0.6424989700317543,1,52458.0,0.9171286897250954,1.744161689752418,0,2.25,54.6800003051758,left,110.40633123182602,0,1.0,SF,CHI,-10.680000305175803
2022101602,620,0.2,1,46211.0,0.0678595463644349,0.2109502310972893,1,0.2699999999999996,55.0499992370605,right,13.084877640483445,0,0.0007809663345655099,GB,NYJ,4.949999809265094
2022103003,254,4.889999389648409,1,47864.0,0.4429757659995569,1.874086444110836,0,12.9,46.84999847412109,left,59.60582367142303,0,0.04932652434887697,MIA,DET,10.1500015258789
2022091806,1747,0.1,1,44878.0,0.3187612217952212,1.3483693855913552,1,12.86,58.8499984741211,left,8.801181554833093,0,0.8724205132566376,NE,PIT,0.1
2022100904,3368,8.099998474121094,1,37087.0,2.0988520009271627,3.923901120058972,1,21.0,65.2900009155273,right,40.94892504337063,0,0.9044703282221115,MIN,CHI,0.7099990844726776
2022103007,3616,3.9799995422363,1,44837.0,0.6391823670601808,5.3024145443373225,1,24.42,27.3199996948242,right,26.999128522319808,0,0.017649775644316548,NYJ,NE,13.680000305175795
2022101601,294,10.6999969482426,1,52505.0,2.5342880643545818,3.0918117665860563,0,4.899999999999999,93.1399993896484,right,19.16925199356404,1,0.1291413405381654,NE,CLE,12.860002517700195
2022091500,2874,0.6912500858306778,1,46264.0,0.339743584325178,0.8768124086713228,1,2.8000000000000007,105.9899997711182,left,2.7952121770891862,1,0.10599206719958867,KC,LAC,4.010002136230497
2022100911,2368,4.540000915527301,1,47816.0,0.4150684890749072,4.3941438301448486,0,23.32,80.439998626709,left,23.569745167130137,0,0.153744446355561,PHI,ARI,6.560000419616699
2022100903,3870,10.050003051757791,1,54468.0,1.5023315068821643,11.764238181879856,1,19.690000000000005,47.269996643066406,left,93.1541665523744,1,0.6552840912816404,JAX,HOU,7.730003356933608
2022100209,2407,2.7399978637696023,1,46199.0,4.753869856715271,6.001816391726763,1,18.0,50.5400009155273,left,88.02096268800696,0,1.0,JAX,PHI,-2.540000915527301
2022101000,2768,8.709999084472997,0,42391.0,3.0964071996824543,3.420672448510673,0,11.489999999999998,101.370002746582,right,11.501774535950831,1,0.2904229830846722,KC,LV,8.629997253417997
2022103003,2075,3.670001983642592,1,46142.0,0.6600665018665486,3.761276379103239,1,1.6900000000000013,65.90999984741211,left,18.130601459217303,0,0.961240666305343,DET,MIA,0.1
2022100203,3149,7.759994506835909,1,53437.0,2.023419538719557,4.769423445239477,1,14.479999999999997,80.2300033569336,right,48.97876410045749,1,0.07310281155791176,ARI,CAR,29.72000122070351
2022091901,3788,4.3299980163575,1,46194.0,0.6895186347288054,6.038418667167756,1,6.789999999999999,52.620002746582,left,59.45043150644308,0,0.22951374874376976,MIN,PHI,8.380001068115206
2022103005,326,2.5199966430664062,1,37078.0,1.3385659208382157,7.003213548079198,1,16.770000000000003,31.970001220703097,left,46.96601924715675,1,0.2641422829586301,ARI,MIN,13.03000068664548
2022110300,76,7.760002136230504,1,47974.0,2.4471097396678934,8.054973618827068,0,17.11,45.0499992370605,right,57.983055447039774,0,0.2657706378040235,HOU,PHI,10.9599990844727
2022100905,1566,2.290000915527301,1,46099.0,0.3664328736388725,3.0765727685201942,1,14.950000000000005,46.5,left,16.141958611182165,0,0.5235307100926198,NE,DET,1.5
2022101700,680,10.889999389648494,1,53534.0,0.6671612727027059,3.113278015211617,0,7.82,32.870002746582,left,30.16499634012464,1,0.02996632506117656,LAC,DEN,16.1599960327149
2022092900,3801,6.510002136230398,1,46215.0,1.0590738027270676,7.19044504881304,0,8.93,58.0299987792969,right,64.24409923673889,0,0.1886116180750002,MIA,CIN,10.970001220703203
2022100907,3825,10.689998626709,1,42467.0,0.3092431901363657,1.0889444430272928,1,7.039999999999999,85.560001373291,left,10.017071948761712,0,4.600702448340293e-08,MIA,NYJ,17.389999389648395
2022091107,3299,1.149997711181605,1,44854.0,0.2400518772593604,3.4002352859765512,0,14.459999999999994,61.4900016784668,right,37.0660244018622,0,0.09796122343007387,NYJ,BAL,7.509998321533203
2022091900,2022,4.079998016357401,1,54488.0,0.6976475704233011,0.7071067811865469,0,12.22,48.060001373291,right,27.20612316761048,0,1.0,TEN,BUF,-3.0600013732910014
2022102302,403,13.2299995422363,1,52527.0,2.1687735672800903,2.2032702966272657,0,16.240000000000002,64.81999969482419,left,82.82942265354308,0,1.0,CIN,ATL,-4.81999969482419
2022100300,2686,9.109999656677203,1,38577.0,3.6711492619173978,3.4508114987637377,0,12.46,100.9500007629395,left,14.76342931517352,1,0.2848087222924749,SF,LA,9.050003051757798
2022092509,3929,11.7299995422363,1,46269.0,2.59896311406928,6.763578934262542,0,19.8,90.8299999237061,left,88.79108928768437,1,0.43107630809370945,LAC,JAX,13.160003662109403
2022103010,105,0.5112495422363388,1,46157.0,0.0620931685540992,3.206898813495674,1,17.199999999999996,35.0699996948242,right,27.00748800824045,1,0.007507207644829972,LA,SF,13.940002441406293
2022110602,722,0.2,1,45004.0,0.6089710495131473,0.7731752712031185,1,3.1300000000000026,66.1199989318848,left,3.810161046374856,0,0.009282012030270282,CIN,CAR,6.879997253417997
2022091811,1052,0.1,1,44968.0,0.3933821466157065,2.4724481794367303,0,8.189999999999998,44.4199981689453,right,12.04182535594903,0,0.7607987826738106,ARI,LV,0.5787496566772621
2022100908,1474,7.319999694824297,1,52272.0,0.6016605932073127,2.880277764383151,1,25.62,28.7900009155273,right,18.80253992889001,0,0.32718376533301397,TB,ATL,4.209999084472699
2022101602,1981,6.030002593994098,1,46211.0,5.220734951853927,6.2660114905735655,1,17.85,77.4599990844727,left,66.76380609636152,0,1.0,GB,NYJ,-4.459999084472699
2022100600,1980,0.9700012207030966,1,46175.0,0.9759503813616058,2.288252608432896,0,12.72,92.2799987792969,right,6.848287050108285,0,0.5109003353265508,IND,DEN,1.7200012207030966
2022091901,1992,18.26000213623041,1,42427.0,4.34123675640243,8.812400354046563,0,7.189999999999998,48.129997253418,left,112.32092363783718,1,0.6370671604316513,PHI,MIN,8.870000839233398
